timepoint,year,block,plot,transect_name,initial_state,treatment_type,dispersal_treatment,cm_location,species_code,genus,species,count,notes
t2,2022,2,5,2_5,log,gap,NA,4,rhsp,Rhodanthe,spicata,1,
t2,2022,2,5,2_5,log,gap,NA,19,rhsp,Rhodanthe,spicata,1,
t2,2022,2,5,2_5,log,gap,NA,2,gite,Gilberta,tenuifolia,1,
t2,2022,2,5,2_5,log,gap,NA,10,gite,Gilberta,tenuifolia,1,
t2,2022,2,6,2_6,log,insitu_pvc,NA,0,goro,Goodenia,rosea,1,
t2,2022,2,6,2_6,log,insitu_pvc,NA,1,goro,Goodenia,rosea,1,
t2,2022,2,6,2_6,log,insitu_pvc,NA,8,tror,Trachymene,ornata,1,
t2,2022,2,6,2_6,log,insitu_pvc,NA,21,chei,Cheilanthes,sp.,1,
t2,2022,2,6,2_6,log,insitu_pvc,NA,20,chei,Cheilanthes,sp.,1,
t2,2022,2,6,2_6,log,insitu_pvc,NA,15,waac,Waitzia,acuminata,1,
t2,2022,2,6,2_6,log,insitu_pvc,NA,17,waac,Waitzia,acuminata,1,
t2,2022,2,6,2_6,log,insitu_pvc,NA,6,waac,Waitzia,acuminata,1,
t2,2022,2,4,2_4,log,gap,NA,3,gite,Gilberta,tenuifolia,1,
t2,2022,2,4,2_4,log,gap,NA,10,gite,Gilberta,tenuifolia,1,
t2,2022,2,4,2_4,log,gap,NA,11,gite,Gilberta,tenuifolia,1,
t2,2022,2,4,2_4,log,gap,NA,16,pole,Podolepis,lessonii,1,
t2,2022,2,4,2_4,log,gap,NA,17,pole,Podolepis,lessonii,1,
t2,2022,2,4,2_4,log,gap,NA,18,pole,Podolepis,lessonii,1,
t2,2022,2,4,2_4,log,gap,NA,9,mite,Millotia,tenuifolia,1,
t2,2022,2,4,2_4,log,gap,NA,9,rhsp,Rhodanthe,spicata,1,
t2,2022,2,17,2_17,open,open_with_log,NA,1,trcy,Trachymene,cyanopetala,1,
t2,2022,2,17,2_17,open,open_with_log,NA,3,trcy,Trachymene,cyanopetala,1,
t2,2022,2,17,2_17,open,open_with_log,NA,6,goro,Goodenia,rosea,1,
t2,2022,2,17,2_17,open,open_with_log,NA,2,peai,Pentameris,airoides,1,
t2,2022,2,17,2_17,open,open_with_log,NA,1,peai,Pentameris,airoides,1,
t2,2022,2,17,2_17,open,open_with_log,NA,7,pocap,Podolepis,capillaris,1,
t2,2022,2,17,2_17,open,open_with_log,NA,16,pocap,Podolepis,capillaris,1,
t2,2022,2,17,2_17,open,open_with_log,NA,17,pocap,Podolepis,capillaris,1,
t2,2022,2,17,2_17,open,open_with_log,NA,19,pocap,Podolepis,capillaris,1,
t2,2022,2,29,2_29,open,open_with_log,NA,20,trcy,Trachymene,cyanopetala,1,
t2,2022,2,29,2_29,open,open_with_log,NA,6,pomu,Pogonolepis,mulleriana,1,
t2,2022,2,29,2_29,open,open_with_log,NA,5,pomu,Pogonolepis,mulleriana,1,
t2,2022,2,12,2_12,log,gap,NA,0,trcy,Trachymene,cyanopetala,1,
t2,2022,2,12,2_12,log,gap,NA,8,trcy,Trachymene,cyanopetala,1,
t2,2022,2,12,2_12,log,gap,NA,10,trcy,Trachymene,cyanopetala,1,
t2,2022,2,12,2_12,log,gap,NA,15,goro,Goodenia,rosea,1,
t2,2022,2,12,2_12,log,gap,NA,16,goro,Goodenia,rosea,1,
t2,2022,2,12,2_12,log,gap,NA,18,trcy,Trachymene,cyanopetala,1,
t2,2022,2,thirty,2_30,open,open_with_pvc,NA,8,waac,Waitzia,acuminata,1,
t2,2022,2,thirty,2_30,open,open_with_pvc,NA,5,waac,Waitzia,acuminata,1,
t2,2022,2,thirty,2_30,open,open_with_pvc,NA,0,pole,Podolepis,lessonii,1,
t2,2022,2,thirty,2_30,open,open_with_pvc,NA,2,pole,Podolepis,lessonii,1,
t2,2022,2,thirty,2_30,open,open_with_pvc,NA,1,pole,Podolepis,lessonii,1,
t2,2022,2,thirty,2_30,open,open_with_pvc,NA,6,pole,Podolepis,lessonii,1,
t2,2022,2,thirty,2_30,open,open_with_pvc,NA,17,pole,Podolepis,lessonii,1,
t2,2022,2,thirty,2_30,open,open_with_pvc,NA,18,trcy,Trachymene,cyanopetala,1,
t2,2022,2,31,2_31,open,open,NA,10,trcy,Trachymene,cyanopetala,1,
t2,2022,2,31,2_31,open,open,NA,11,trcy,Trachymene,cyanopetala,1,
t2,2022,2,16,2_16,log,insitu_log,NA,1,dosp,Dodonaea,sp.,2,Dodonaea sp. (woody perennial)
t2,2022,2,16,2_16,log,insitu_log,NA,2,dosp,Dodonaea,sp.,1,Dodonaea sp. (woody perennial)
t2,2022,2,16,2_16,log,insitu_log,NA,3,dosp,Dodonaea,sp.,1,Dodonaea sp. (woody perennial)
t2,2022,2,16,2_16,log,insitu_log,NA,4,dosp,Dodonaea,sp.,1,Dodonaea sp. (woody perennial)
t2,2022,2,16,2_16,log,insitu_log,NA,6,dosp,Dodonaea,sp.,1,Dodonaea sp. (woody perennial)
t2,2022,2,16,2_16,log,insitu_log,NA,12,dosp,Dodonaea,sp.,1,Dodonaea sp. (woody perennial)
t2,2022,2,16,2_16,log,insitu_log,NA,15,dosp,Dodonaea,sp.,1,Dodonaea sp. (woody perennial)
t2,2022,2,16,2_16,log,insitu_log,NA,16,dosp,Dodonaea,sp.,1,Dodonaea sp. (woody perennial)
t2,2022,2,16,2_16,log,insitu_log,NA,17,dosp,Dodonaea,sp.,1,Dodonaea sp. (woody perennial)
t2,2022,2,16,2_16,log,insitu_log,NA,19,dosp,Dodonaea,sp.,1,Dodonaea sp. (woody perennial)
t2,2022,2,16,2_16,log,insitu_log,NA,20,dosp,Dodonaea,sp.,1,Dodonaea sp. (woody perennial)
t2,2022,2,16,2_16,log,insitu_log,NA,19,rhsp,Rhodanthe,spicata,1,
t2,2022,2,16,2_16,log,insitu_log,NA,12,goro,Goodenia,rosea,1,
t2,2022,2,16,2_16,log,insitu_log,NA,2,ardy,Arthropodium,dyeri,1,
t2,2022,2,16,2_16,log,insitu_log,NA,1,goro,Goodenia,rosea,1,
t2,2022,2,16,2_16,log,insitu_log,NA,2,goro,Goodenia,rosea,1,
t2,2022,2,16,2_16,log,insitu_log,NA,3,goro,Goodenia,rosea,1,
t2,2022,1,32,1_32,open,open,NA,10,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,32,1_32,open,open,NA,11,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,32,1_32,open,open,NA,1,crco,Crassula,colorata,1,
t2,2022,1,32,1_32,open,open,NA,0,crco,Crassula,colorata,1,
t2,2022,1,32,1_32,open,open,NA,18,crco,Crassula,colorata,1,
t2,2022,1,32,1_32,open,open,NA,19,chps,Chthonocephalus,pseudevax,1,
t2,2022,1,32,1_32,open,open,NA,20,chps,Chthonocephalus,pseudevax,1,
t2,2022,1,31,1_31,open,open,NA,1,goro,Goodenia,rosea,1,
t2,2022,1,31,1_31,open,open,NA,12,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,31,1_31,open,open,NA,13,pole,Podolepis,lessonii,1,
t2,2022,1,31,1_31,open,open,NA,6,poca,Podolepis,aristata,1,
t2,2022,1,7,1_7,log,gap,NA,10,trcy,Trachymene,cyanopetala,1,
t2,2022,1,7,1_7,log,gap,NA,11,trcy,Trachymene,cyanopetala,1,
t2,2022,1,7,1_7,log,gap,NA,15,goro,Goodenia,rosea,1,
t2,2022,1,7,1_7,log,gap,NA,4,goro,Goodenia,rosea,1,
t2,2022,1,7,1_7,log,gap,NA,14,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,7,1_7,log,gap,NA,15,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,7,1_7,log,gap,NA,16,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,7,1_7,log,gap,NA,17,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,7,1_7,log,gap,NA,18,bldr,Blennospora,drummundii,1,
t2,2022,1,7,1_7,log,gap,NA,19,bldr,Blennospora,drummundii,1,
t2,2022,1,7,1_7,log,gap,NA,20,bldr,Blennospora,drummundii,1,
t2,2022,1,26,1_26,open,open_with_pvc,NA,1,pole,Podolepis,lessonii,1,
t2,2022,1,26,1_26,open,open_with_pvc,NA,2,pole,Podolepis,lessonii,1,
t2,2022,1,26,1_26,open,open_with_pvc,NA,4,pole,Podolepis,lessonii,1,
t2,2022,1,26,1_26,open,open_with_pvc,NA,9,pole,Podolepis,lessonii,1,
t2,2022,1,26,1_26,open,open_with_pvc,NA,10,pole,Podolepis,lessonii,1,
t2,2022,1,26,1_26,open,open_with_pvc,NA,11,mite,Millotia,tenuifolia,1,
t2,2022,1,26,1_26,open,open_with_pvc,NA,12,mite,Millotia,tenuifolia,1,
t2,2022,1,26,1_26,open,open_with_pvc,NA,15,mite,Millotia,tenuifolia,1,
t2,2022,2,25,2_25,open,open,NA,5,poca,Podolepis,aristata,1,
t2,2022,2,22,2_22,open,open,NA,1,goro,Goodenia,rosea,1,
t2,2022,2,22,2_22,open,open,NA,6,goro,Goodenia,rosea,1,
t2,2022,2,22,2_22,open,open,NA,14,goro,Goodenia,rosea,1,
t2,2022,2,22,2_22,open,open,NA,18,goro,Goodenia,rosea,1,
t2,2022,2,22,2_22,open,open,NA,20,goro,Goodenia,rosea,1,
t2,2022,2,22,2_22,open,open,NA,3,chei,Cheilanthes,sp.,1,
t2,2022,2,22,2_22,open,open,NA,4,chei,Cheilanthes,sp.,1,
t2,2022,2,22,2_22,open,open,NA,2,chei,Cheilanthes,sp.,1,
t2,2022,2,22,2_22,open,open,NA,14,chei,Cheilanthes,sp.,1,
t2,2022,2,22,2_22,open,open,NA,16,chei,Cheilanthes,sp.,1,
t2,2022,2,22,2_22,open,open,NA,17,chei,Cheilanthes,sp.,1,
t2,2022,2,7,2_7,log,insitu_log,NA,2,rhsp,Rhodanthe,spicata,1,
t2,2022,2,7,2_7,log,insitu_log,NA,18,pole,Podolepis,lessonii,1,
t2,2022,2,7,2_7,log,insitu_log,NA,13,trcy,Trachymene,cyanopetala,1,
t2,2022,2,7,2_7,log,insitu_log,NA,7,trcy,Trachymene,cyanopetala,1,
t2,2022,2,7,2_7,log,insitu_log,NA,19,trcy,Trachymene,cyanopetala,1,
t2,2022,2,15,2_15,log,insitu_log,NA,20,trcy,Trachymene,cyanopetala,1,
t2,2022,2,15,2_15,log,insitu_log,NA,14,crco,Crassula,colorata,1,
t2,2022,2,15,2_15,log,insitu_log,NA,9,laro,Lawrencella,rosea,1,
t2,2022,2,15,2_15,log,insitu_log,NA,1,goro,Goodenia,rosea,1,
t2,2022,2,32,2_32,open,open,NA,0,goro,Goodenia,rosea,1,
t2,2022,2,32,2_32,open,open,NA,3,goro,Goodenia,rosea,1,
t2,2022,2,32,2_32,open,open,NA,4,goro,Goodenia,rosea,1,
t2,2022,2,32,2_32,open,open,NA,13,goro,Goodenia,rosea,1,
t2,2022,2,32,2_32,open,open,NA,15,goro,Goodenia,rosea,1,
t2,2022,2,32,2_32,open,open,NA,17,goro,Goodenia,rosea,1,
t2,2022,2,32,2_32,open,open,NA,16,goro,Goodenia,rosea,1,
t2,2022,2,32,2_32,open,open,NA,18,goro,Goodenia,rosea,1,
t2,2022,2,32,2_32,open,open,NA,19,goro,Goodenia,rosea,1,
t2,2022,2,32,2_32,open,open,NA,20,goro,Goodenia,rosea,1,
t2,2022,2,32,2_32,open,open,NA,8,rhsp,Rhodanthe,spicata,1,
t2,2022,2,14,2_14,log,insitu_pvc,NA,1,pole,Podolepis,lessonii,1,
t2,2022,2,14,2_14,log,insitu_pvc,NA,2,pole,Podolepis,lessonii,1,
t2,2022,2,14,2_14,log,insitu_pvc,NA,7,chei,Cheilanthes,sp.,1,
t2,2022,2,14,2_14,log,insitu_pvc,NA,8,chei,Cheilanthes,sp.,1,
t2,2022,2,14,2_14,log,insitu_pvc,NA,9,chei,Cheilanthes,sp.,1,
t2,2022,2,14,2_14,log,insitu_pvc,NA,11,chei,Cheilanthes,sp.,1,
t2,2022,2,14,2_14,log,insitu_pvc,NA,12,chei,Cheilanthes,sp.,1,
t2,2022,2,14,2_14,log,insitu_pvc,NA,15,chei,Cheilanthes,sp.,1,
t2,2022,2,14,2_14,log,insitu_pvc,NA,19,chei,Cheilanthes,sp.,1,
t2,2022,2,14,2_14,log,insitu_pvc,NA,18,chei,Cheilanthes,sp.,1,
t2,2022,2,14,2_14,log,insitu_pvc,NA,9,rhsp,Rhodanthe,spicata,1,
t2,2022,2,14,2_14,log,insitu_pvc,NA,9,gite,Gilberta,tenuifolia,1,
t2,2022,2,14,2_14,log,insitu_pvc,NA,4,gite,Gilberta,tenuifolia,1,
t2,2022,2,twenty,2_20,open,open,NA,16,gite,Gilberta,tenuifolia,1,
t2,2022,2,twenty,2_20,open,open,NA,17,gite,Gilberta,tenuifolia,1,
t2,2022,2,twenty,2_20,open,open,NA,3,gite,Gilberta,tenuifolia,1,
t2,2022,2,twenty,2_20,open,open,NA,2,loef,Lomandra,effusa,1,
t2,2022,2,twenty,2_20,open,open,NA,11,loef,Lomandra,effusa,1,
t2,2022,2,twenty,2_20,open,open,NA,6,crco,Crassula,colorata,1,
t2,2022,2,19,2_19,open,open_with_pvc,NA,7,gite,Gilberta,tenuifolia,1,
t2,2022,2,19,2_19,open,open_with_pvc,NA,17,gite,Gilberta,tenuifolia,1,
t2,2022,2,19,2_19,open,open_with_pvc,NA,12,goro,Goodenia,rosea,1,
t2,2022,2,19,2_19,open,open_with_pvc,NA,13,goro,Goodenia,rosea,1,
t2,2022,2,19,2_19,open,open_with_pvc,NA,14,goro,Goodenia,rosea,1,
t2,2022,2,13,2_13,log,gap,NA,8,rhsp,Rhodanthe,spicata,1,
t2,2022,2,13,2_13,log,gap,NA,10,rhsp,Rhodanthe,spicata,1,
t2,2022,2,13,2_13,log,gap,NA,12,loef,Lomandra,effusa,1,
t2,2022,2,13,2_13,log,gap,NA,13,peai,Pentameris,airoides,1,
t2,2022,2,13,2_13,log,gap,NA,17,rhsp,Rhodanthe,spicata,1,
t2,2022,2,11,2_11,log,gap,NA,9,crco,Crassula,colorata,1,
t2,2022,2,29,2_29,open,open_with_log,NA,1,trcy,Trachymene,cyanopetala,1,
t2,2022,2,29,2_29,open,open_with_log,NA,16,trcy,Trachymene,cyanopetala,1,
t2,2022,2,29,2_29,open,open_with_log,NA,18,trcy,Trachymene,cyanopetala,1,
t2,2022,1,26,1_26,open,open_with_pvc,NA,17,mite,Millotia,tenuifolia,1,
t2,2022,1,26,1_26,open,open_with_pvc,NA,18,mite,Millotia,tenuifolia,1,
t2,2022,1,26,1_26,open,open_with_pvc,NA,19,mite,Millotia,tenuifolia,1,
t2,2022,1,4,1_4,log,gap,NA,4,poca,Podolepis,aristata,1,
t2,2022,1,4,1_4,log,gap,NA,6,poca,Podolepis,aristata,1,
t2,2022,1,4,1_4,log,gap,NA,18,waac,Waitzia,acuminata,1,
t2,2022,1,4,1_4,log,gap,NA,14,waac,Waitzia,acuminata,1,
t2,2022,1,4,1_4,log,gap,NA,13,goro,Goodenia,rosea,1,
t2,2022,1,4,1_4,log,gap,NA,10,caer,Calandrina,eremea,1,
t2,2022,1,3,1_3,log,insitu_pvc,NA,3,mite,Millotia,tenuifolia,1,
t2,2022,1,3,1_3,log,insitu_pvc,NA,4,mite,Millotia,tenuifolia,1,
t2,2022,1,3,1_3,log,insitu_pvc,NA,8,mite,Millotia,tenuifolia,1,
t2,2022,1,3,1_3,log,insitu_pvc,NA,14,mite,Millotia,tenuifolia,1,
t2,2022,1,3,1_3,log,insitu_pvc,NA,15,mite,Millotia,tenuifolia,1,
t2,2022,1,3,1_3,log,insitu_pvc,NA,19,mite,Millotia,tenuifolia,1,
t2,2022,1,3,1_3,log,insitu_pvc,NA,19,waac,Waitzia,acuminata,1,
t2,2022,1,3,1_3,log,insitu_pvc,NA,9,pole,Podolepis,lessonii,1,
t2,2022,1,3,1_3,log,insitu_pvc,NA,10,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,3,1_3,log,insitu_pvc,NA,13,crco,Crassula,colorata,1,
t2,2022,1,3,1_3,log,insitu_pvc,NA,18,acul,Actinobole,uliginosum,1,
t2,2022,1,22,1_22,open,open_with_log,NA,0,mite,Millotia,tenuifolia,1,
t2,2022,1,22,1_22,open,open_with_log,NA,9,mite,Millotia,tenuifolia,1,
t2,2022,1,22,1_22,open,open_with_log,NA,10,mite,Millotia,tenuifolia,1,
t2,2022,1,22,1_22,open,open_with_log,NA,15,mite,Millotia,tenuifolia,1,
t2,2022,1,22,1_22,open,open_with_log,NA,11,goro,Goodenia,rosea,1,
t2,2022,1,22,1_22,open,open_with_log,NA,8,goro,Goodenia,rosea,1,
t2,2022,1,22,1_22,open,open_with_log,NA,7,goro,Goodenia,rosea,1,
t2,2022,1,22,1_22,open,open_with_log,NA,2,goro,Goodenia,rosea,1,
t2,2022,1,22,1_22,open,open_with_log,NA,16,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,22,1_22,open,open_with_log,NA,17,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,22,1_22,open,open_with_log,NA,13,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,22,1_22,open,open_with_log,NA,10,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,24,1_24,open,open_with_pvc,NA,10,mite,Millotia,tenuifolia,1,
t2,2022,1,24,1_24,open,open_with_pvc,NA,19,mite,Millotia,tenuifolia,1,
t2,2022,1,24,1_24,open,open_with_pvc,NA,20,mite,Millotia,tenuifolia,1,
t2,2022,1,21,1_21,open,open_with_pvc,NA,9,goro,Goodenia,rosea,1,
t2,2022,1,21,1_21,open,open_with_pvc,NA,14,goro,Goodenia,rosea,1,
t2,2022,1,21,1_21,open,open_with_pvc,NA,16,goro,Goodenia,rosea,1,
t2,2022,1,21,1_21,open,open_with_pvc,NA,17,goro,Goodenia,rosea,1,
t2,2022,1,6,1_6,log,gap,NA,3,hygl,Hyalosperma,glutinosum,1,
t2,2022,1,6,1_6,log,gap,NA,5,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,6,1_6,log,gap,NA,14,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,6,1_6,log,gap,NA,11,pole,Podolepis,lessonii,1,
t2,2022,1,6,1_6,log,gap,NA,12,pole,Podolepis,lessonii,1,
t2,2022,1,twenty,1_20,open,open,NA,0,peai,Pentameris,airoides,1,
t2,2022,1,twenty,1_20,open,open,NA,2,goro,Goodenia,rosea,1,
t2,2022,1,twenty,1_20,open,open,NA,8,goro,Goodenia,rosea,1,
t2,2022,1,twenty,1_20,open,open,NA,16,goro,Goodenia,rosea,1,
t2,2022,1,twenty,1_20,open,open,NA,11,peai,Pentameris,airoides,1,
t2,2022,1,twenty,1_20,open,open,NA,12,peai,Pentameris,airoides,1,
t2,2022,1,twenty,1_20,open,open,NA,19,peai,Pentameris,airoides,1,
t2,2022,1,twenty,1_20,open,open,NA,10,hygl,Hyalosperma,glutinosum,1,
t2,2022,1,twenty,1_20,open,open,NA,4,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,twenty,1_20,open,open,NA,21,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,23,1_23,open,open,NA,1,pole,Podolepis,lessonii,1,
t2,2022,1,23,1_23,open,open,NA,5,pole,Podolepis,lessonii,1,
t2,2022,1,23,1_23,open,open,NA,6,pole,Podolepis,lessonii,1,
t2,2022,1,23,1_23,open,open,NA,4,haod,Haloragis,odontocarpa,1,
t2,2022,1,23,1_23,open,open,NA,19,haod,Haloragis,odontocarpa,1,
t2,2022,1,23,1_23,open,open,NA,6,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,23,1_23,open,open,NA,8,pomu,Pogonolepis,mulleriana,2,
t2,2022,1,23,1_23,open,open,NA,10,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,23,1_23,open,open,NA,11,goro,Goodenia,rosea,1,
t2,2022,1,23,1_23,open,open,NA,15,goro,Goodenia,rosea,1,
t2,2022,1,23,1_23,open,open,NA,18,goro,Goodenia,rosea,1,
t2,2022,1,15,1_15,log,insitu_pvc,NA,0,haod,Haloragis,odontocarpa,2,
t2,2022,1,15,1_15,log,insitu_pvc,NA,3,haod,Haloragis,odontocarpa,1,
t2,2022,1,15,1_15,log,insitu_pvc,NA,4,haod,Haloragis,odontocarpa,1,
t2,2022,1,15,1_15,log,insitu_pvc,NA,6,haod,Haloragis,odontocarpa,1,
t2,2022,1,15,1_15,log,insitu_pvc,NA,8,haod,Haloragis,odontocarpa,1,
t2,2022,1,15,1_15,log,insitu_pvc,NA,9,haod,Haloragis,odontocarpa,1,
t2,2022,1,15,1_15,log,insitu_pvc,NA,10,haod,Haloragis,odontocarpa,1,
t2,2022,1,15,1_15,log,insitu_pvc,NA,15,haod,Haloragis,odontocarpa,1,
t2,2022,1,15,1_15,log,insitu_pvc,NA,17,haod,Haloragis,odontocarpa,1,
t2,2022,1,15,1_15,log,insitu_pvc,NA,20,haod,Haloragis,odontocarpa,1,
t2,2022,1,15,1_15,log,insitu_pvc,NA,18,goro,Goodenia,rosea,1,
t2,2022,1,15,1_15,log,insitu_pvc,NA,11,ercy,Erodium,cygnorum,1,
t2,2022,1,15,1_15,log,insitu_pvc,NA,18,mite,Millotia,tenuifolia,1,
t2,2022,1,15,1_15,log,insitu_pvc,NA,4,laro,Lawrencella,rosea,1,
t2,2022,1,15,1_15,log,insitu_pvc,NA,5,rhsp,Rhodanthe,spicata,1,
t2,2022,1,13,1_13,log,insitu_log,NA,1,rhsp,Rhodanthe,spicata,1,
t2,2022,1,13,1_13,log,insitu_log,NA,2,rhsp,Rhodanthe,spicata,1,
t2,2022,1,13,1_13,log,insitu_log,NA,3,rhsp,Rhodanthe,spicata,1,
t2,2022,1,13,1_13,log,insitu_log,NA,8,rhsp,Rhodanthe,spicata,1,
t2,2022,1,13,1_13,log,insitu_log,NA,6,goro,Goodenia,rosea,1,
t2,2022,1,13,1_13,log,insitu_log,NA,3,gobe,Goodenia,bearardiana,1,
t2,2022,1,13,1_13,log,insitu_log,NA,11,pole,Podolepis,lessonii,1,
t2,2022,1,13,1_13,log,insitu_log,NA,17,poca,Podolepis,aristata,1,
t2,2022,1,11,1_11,log,gap,NA,5,peai,Pentameris,airoides,1,
t2,2022,1,11,1_11,log,gap,NA,1,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,11,1_11,log,gap,NA,21,mite,Millotia,tenuifolia,1,
t2,2022,1,11,1_11,log,gap,NA,17,mite,Millotia,tenuifolia,1,
t2,2022,1,11,1_11,log,gap,NA,16,mite,Millotia,tenuifolia,1,
t2,2022,1,11,1_11,log,gap,NA,15,mite,Millotia,tenuifolia,1,
t2,2022,1,11,1_11,log,gap,NA,14,mite,Millotia,tenuifolia,1,
t2,2022,1,11,1_11,log,gap,NA,12,mite,Millotia,tenuifolia,1,
t2,2022,1,11,1_11,log,gap,NA,13,mite,Millotia,tenuifolia,1,
t2,2022,1,11,1_11,log,gap,NA,9,mite,Millotia,tenuifolia,1,
t2,2022,1,11,1_11,log,gap,NA,6,mite,Millotia,tenuifolia,1,
t2,2022,1,11,1_11,log,gap,NA,17,peai,Pentameris,airoides,1,
t2,2022,1,11,1_11,log,gap,NA,11,peai,Pentameris,airoides,1,
t2,2022,1,11,1_11,log,gap,NA,15,pole,Podolepis,lessonii,1,
t2,2022,1,11,1_11,log,gap,NA,1,pala,Parentucellia,latifolia,1,
t2,2022,1,11,1_11,log,gap,NA,4,waac,Waitzia,acuminata,1,
t2,2022,1,12,1_12,log,insitu_pvc,NA,0,pole,Podolepis,lessonii,1,
t2,2022,1,12,1_12,log,insitu_pvc,NA,3,pole,Podolepis,lessonii,1,
t2,2022,1,12,1_12,log,insitu_pvc,NA,6,pole,Podolepis,lessonii,1,
t2,2022,1,12,1_12,log,insitu_pvc,NA,11,pole,Podolepis,lessonii,1,
t2,2022,1,12,1_12,log,insitu_pvc,NA,12,pole,Podolepis,lessonii,1,
t2,2022,1,12,1_12,log,insitu_pvc,NA,13,pole,Podolepis,lessonii,1,
t2,2022,1,12,1_12,log,insitu_pvc,NA,14,pole,Podolepis,lessonii,1,
t2,2022,1,12,1_12,log,insitu_pvc,NA,15,pole,Podolepis,lessonii,1,
t2,2022,1,12,1_12,log,insitu_pvc,NA,18,goro,Goodenia,rosea,1,
t2,2022,1,12,1_12,log,insitu_pvc,NA,19,goro,Goodenia,rosea,1,
t2,2022,1,12,1_12,log,insitu_pvc,NA,20,goro,Goodenia,rosea,1,
t2,2022,1,12,1_12,log,insitu_pvc,NA,0,goro,Goodenia,rosea,1,
t2,2022,1,12,1_12,log,insitu_pvc,NA,2,goro,Goodenia,rosea,1,
t2,2022,1,thirty,1_30,open,open,NA,0,goro,Goodenia,rosea,1,
t2,2022,1,thirty,1_30,open,open,NA,21,goro,Goodenia,rosea,1,
t2,2022,1,thirty,1_30,open,open,NA,19,goro,Goodenia,rosea,1,
t2,2022,1,thirty,1_30,open,open,NA,17,goro,Goodenia,rosea,1,
t2,2022,1,thirty,1_30,open,open,NA,16,goro,Goodenia,rosea,1,
t2,2022,1,thirty,1_30,open,open,NA,15,goro,Goodenia,rosea,1,
t2,2022,1,thirty,1_30,open,open,NA,12,goro,Goodenia,rosea,1,
t2,2022,1,thirty,1_30,open,open,NA,8,goro,Goodenia,rosea,1,
t2,2022,1,thirty,1_30,open,open,NA,8,poca,Podolepis,aristata,1,
t2,2022,1,thirty,1_30,open,open,NA,12,poca,Podolepis,aristata,1,
t2,2022,1,thirty,1_30,open,open,NA,14,pomu,Pogonolepis,mulleriana,1,
t2,2022,1,ten,1_10,log,insitu_pvc,NA,2,ercy,Erodium,cygnorum,1,
t2,2022,1,ten,1_10,log,insitu_pvc,NA,10,crco,Crassula,colorata,1,
t2,2022,1,1,1_1,log,gap,NA,8,mite,Millotia,tenuifolia,1,
t2,2022,1,2,1_2,log,insitu_log,NA,13,mite,Millotia,tenuifolia,1,
t2,2022,1,2,1_2,log,insitu_log,NA,19,ercy,Erodium,cygnorum,1,
t2,2022,1,2,1_2,log,insitu_log,NA,18,waac,Waitzia,acuminata,1,
t2,2022,1,19,1_19,open,open,NA,1,peai,Pentameris,airoides,1,
t2,2022,1,19,1_19,open,open,NA,2,peai,Pentameris,airoides,1,
t2,2022,1,19,1_19,open,open,NA,4,peai,Pentameris,airoides,1,
t2,2022,1,19,1_19,open,open,NA,5,peai,Pentameris,airoides,1,
t2,2022,1,19,1_19,open,open,NA,6,peai,Pentameris,airoides,2,
t2,2022,1,19,1_19,open,open,NA,7,peai,Pentameris,airoides,1,
t2,2022,1,19,1_19,open,open,NA,8,peai,Pentameris,airoides,1,
t2,2022,1,19,1_19,open,open,NA,9,peai,Pentameris,airoides,2,
t2,2022,1,19,1_19,open,open,NA,10,peai,Pentameris,airoides,1,
t2,2022,1,19,1_19,open,open,NA,11,peai,Pentameris,airoides,1,
t2,2022,1,19,1_19,open,open,NA,16,peai,Pentameris,airoides,1,
t2,2022,1,19,1_19,open,open,NA,20,peai,Pentameris,airoides,1,
t2,2022,1,19,1_19,open,open,NA,13,mite,Millotia,tenuifolia,1,
t2,2022,1,19,1_19,open,open,NA,18,crco,Crassula,colorata,1,
t2,2022,1,19,1_19,open,open,NA,16,poca,Podolepis,aristata,1,
t2,2022,1,18,1_18,open,open_with_log,NA,0,mite,Millotia,tenuifolia,1,
t2,2022,1,18,1_18,open,open_with_log,NA,1,mite,Millotia,tenuifolia,1,
t2,2022,1,18,1_18,open,open_with_log,NA,2,mite,Millotia,tenuifolia,1,
t2,2022,1,18,1_18,open,open_with_log,NA,3,mite,Millotia,tenuifolia,1,
t2,2022,1,18,1_18,open,open_with_log,NA,4,mite,Millotia,tenuifolia,2,
